"","subjectcode","answer","question","context"
"6179","R_3ls3MpEVuhqu9xG",0,"100000","bleachlawn"
"6180","R_1aKxLE1wW8MnC20",0,"100000","bleachlawn"
"6181","R_6Bsxa7jB6O0lhat",1,"100000","bleachlawn"
"6182","R_1JKgd4GeDyJdSFu",0,"100000","bleachlawn"
"6183","R_1xOfFazMVvcgSBj",0,"100000","bleachlawn"
"6184","R_6P5Ki0XsAjKB9uJ",0,"100000","bleachlawn"
"6185","R_51iutn4fVKapuT1",0,"100000","bleachlawn"
"6186","R_7AR1obNopJvb0hQ",0,"100000","bleachlawn"
"6187","R_3eB2zz9yssjPGjD",0,"100000","bleachlawn"
"6188","R_1foTUBk2vJjBXQf",1,"100000","bleachlawn"
"6189","R_7uy2P25ZxtLC1Zh",0,"100000","bleachlawn"
"6190","R_1se21ZwwxGB9DEJ",0,"100000","bleachlawn"
"6191","R_5oI6lLJFJivlh1D",0,"100000","bleachlawn"
"6192","R_5KATNLt2B8ralzj",0,"100000","bleachlawn"
"6193","R_11ZpJ1NEJNuhfm6",0,"100000","bleachlawn"
"6194","R_3tLoOkHbqM50mk1",1,"100000","bleachlawn"
"6195","R_61AtFrKpGZ5HUWZ",0,"100000","bleachlawn"
"6196","R_1e3JeQS3yEOsESy",1,"100000","bleachlawn"
"6197","R_5xT07bC61oO1Dvb",0,"100000","bleachlawn"
"6198","R_1Krn02XtwjN72TL",0,"100000","bleachlawn"
"6199","R_5P0EeFcYeIuDmmt",0,"100000","bleachlawn"
"6200","R_1PdlQxelfdGYAK2",1,"100000","bleachlawn"
"6201","R_16eDxW811m3VbZM",0,"100000","bleachlawn"
"6202","R_1yYqe4cBxZ47cpr",0,"100000","bleachlawn"
"6203","R_5ouuc6n8uCwGB4y",1,"100000","bleachlawn"
"6204","R_66mcL88y4HbYCLE",0,"100000","bleachlawn"
"6205","R_4J92WK4lDBc1KWQ",1,"100000","bleachlawn"
"6206","R_18AvcGTy8g5GuQn",0,"100000","bleachlawn"
"6207","R_5mwQE9gVNFJYGaE",1,"100000","bleachlawn"
"6208","R_67BeaTAKgLNLj5L",0,"100000","bleachlawn"
"6209","R_3sgn0qAw5TKtAtw",0,"100000","bleachlawn"
"6210","R_1Kg3xw7BfZ2WYM1",0,"100000","bleachlawn"
"6211","R_6Ei1CxojnW2e6sj",0,"100000","bleachlawn"
"6212","R_7HoRbkwWzuZIrUl",1,"100000","bleachlawn"
"6213","R_54cvjyhwfYdVIDn",1,"100000","bleachlawn"
"6214","R_3a9Vvch7ap1HvOo",1,"100000","bleachlawn"
"6215","R_1DXSSWbWjk9IRgb",0,"100000","bleachlawn"
"6216","R_76i1GiDWYW1bZIa",1,"100000","bleachlawn"
"6217","R_7Eb3l7vk7RIVyA9",1,"100000","bleachlawn"
"6218","R_7j11WHupxjlyRoZ",0,"100000","bleachlawn"
"6219","R_6qVEs35IZjrWchF",0,"100000","bleachlawn"
"6220","R_53uFXweaOctOQH7",1,"100000","bleachlawn"
"6221","R_3e5mi67V25V9jyV",0,"100000","bleachlawn"
"6222","R_67BtlgeG4xPnfxp",0,"100000","bleachlawn"
"6223","R_5CXXRX2VrDeebiF",0,"100000","bleachlawn"
"6224","R_6DomcBTN3Z4bC1z",0,"100000","bleachlawn"
"6225","R_7vexT78rtwVINGS",0,"100000","bleachlawn"
"6226","R_10S9gmEgPz5XJRn",0,"100000","bleachlawn"
"6227","R_1A2xTeY9CfXnqgx",0,"100000","bleachlawn"
"6228","R_1B2SIUEPCHsiDBn",1,"100000","bleachlawn"
"6229","R_5NwVDnrxIGNbfgr",1,"100000","bleachlawn"
"6230","R_3Pc8KMN4jxqiPFw",0,"100000","bleachlawn"
"6231","R_7MyEIxe92Tj0ekx",0,"100000","bleachlawn"
"6232","R_4xxtVZBdbvBvs9z",0,"100000","bleachlawn"
"6233","R_6M6wcKLgqNHdQso",0,"100000","bleachlawn"
"6234","R_6AesSerAQPGYyaJ",0,"100000","bleachlawn"
"6235","R_6G6Yv8m12dlADKN",1,"100000","bleachlawn"
"6236","R_7MhEveujIfnhkak",0,"100000","bleachlawn"
"6237","R_5GnokOz4d3Gz2Br",1,"100000","bleachlawn"
"6238","R_15SWBei8bCcYpbf",0,"100000","bleachlawn"
"6239","R_7QgBdUWj72saymS",1,"100000","bleachlawn"
"6240","R_5GcRDCTDgxetCHU",0,"100000","bleachlawn"
"6241","R_1eKWusLawIOfZTj",1,"100000","bleachlawn"
"6242","R_674luqY6eSalQr4",0,"100000","bleachlawn"
"6243","R_6MPTeiF2Pl1t0SB",0,"100000","bleachlawn"
"6244","R_3gbb7u0jpFabcid",1,"100000","bleachlawn"
"6245","R_1R0bIiGWnp2QGjv",1,"100000","bleachlawn"
"6246","R_3Di3d9K1bfbGd2h",0,"100000","bleachlawn"
"6247","R_1YzjqQQP2kYjvN4",0,"100000","bleachlawn"
"6248","R_1t2Le8dbGuUDPmj",0,"100000","bleachlawn"
"6249","R_1sEy4VhyuZUp7jP",1,"100000","bleachlawn"
"6250","R_34IbmnyWlZM00iX",0,"100000","bleachlawn"
"6251","R_6JLPVUCK0BykdgX",0,"100000","bleachlawn"
"6252","R_5HBvGRsP00qawuv",1,"100000","bleachlawn"
"6253","R_1ir0MofN0BfOmf6",0,"100000","bleachlawn"
"6254","R_6O2DJI8lqJLFeti",0,"100000","bleachlawn"
"6255","R_5p4gFpgTO8oKkyv",0,"100000","bleachlawn"
"6256","R_7fyGkjDWRWG6uiZ",0,"100000","bleachlawn"
"6257","R_3o75jLaW8FENSwq",0,"100000","bleachlawn"
"6258","R_5DAWa9TDDQWvH9m",1,"100000","bleachlawn"
"6259","R_78wcx8dK05iOn4Z",0,"100000","bleachlawn"
"6260","R_11hDuEJljoBled2",0,"100000","bleachlawn"
"6261","R_438TLIDKXpcpAuu",0,"100000","bleachlawn"
"6262","R_6rTx9wmO4OC1kJH",1,"100000","bleachlawn"
"6263","R_3BbqCLvkwWWvibv",0,"100000","bleachlawn"
"6264","R_3MQFo9L5Bge6DuN",0,"100000","bleachlawn"
"6265","R_3Ys6CRwGOs14iYc",0,"100000","bleachlawn"
"6266","R_3mW8p46YTwW9WQr",0,"100000","bleachlawn"
"6267","R_1aIZzLrLuubM8v4",0,"100000","bleachlawn"
"6268","R_7irmKKp5NolN9Vo",1,"100000","bleachlawn"
"6269","R_3tbv9DVV6IT5PlG",1,"100000","bleachlawn"
"6270","R_3BVLEyZqOOMpybh",0,"100000","bleachlawn"
"6271","R_2WNEbmL9ZcKhgYW",1,"100000","bleachlawn"
"6272","R_3BeOFjXlPfAz7vh",0,"100000","bleachlawn"
"6273","R_6uWNdftBtqFaWyO",1,"100000","bleachlawn"
"6274","R_17B66EbYHOXZ64F",0,"100000","bleachlawn"
"6275","R_6zkUHHOpDX2HtN3",1,"100000","bleachlawn"
"6276","R_5vZFoAIu2EZeCtR",0,"100000","bleachlawn"
"6277","R_6QGoWDMxNFBCX33",1,"100000","bleachlawn"
"6278","R_7Lj9llqoOZcSpvD",0,"100000","bleachlawn"
"6279","R_6O9CG2C0O207at1",0,"100000","bleachlawn"
"6280","R_18HZhAGmEU6nMWe",0,"100000","bleachlawn"
"6281","R_7BQitgo2iZsMloZ",0,"100000","bleachlawn"
"6282","R_6IAh7ytNcysof85",1,"100000","bleachlawn"
"6283","R_13CldxSsgpiJvlK",0,"100000","bleachlawn"
"6284","R_3nY2JncGLT4qYSJ",0,"100000","bleachlawn"
"6285","R_5z64ZlToOFtmZW1",0,"100000","bleachlawn"
"6286","R_5ClrzgBMKoNrDc4",0,"100000","bleachlawn"
"6287","R_196sHHURARBekZD",0,"100000","bleachlawn"
"6288","R_7S1dwFLlHa82EtO",1,"100000","bleachlawn"
"6289","R_3a5UkZKT5uiKyu5",1,"100000","bleachlawn"
"6290","R_7CZW3EATp3bE7i8",0,"100000","bleachlawn"
"6291","R_1sjFxu8heG3fTlo",0,"100000","bleachlawn"
"6292","R_6kJG08ibKlZ6jC1",0,"100000","bleachlawn"
"6293","R_7exbV4ivkXfnmO8",0,"100000","bleachlawn"
"6294","R_6nRlNv3mqDwK11f",0,"100000","bleachlawn"
"6295","R_7DU1KHRVjHMH0S7",0,"100000","bleachlawn"
"6296","R_5958J1gn3SIPONP",0,"100000","bleachlawn"
"6297","R_1gnpkyzxfJJQb3u",0,"100000","bleachlawn"
"6298","R_4GCdoKkmH0cHZUo",0,"100000","bleachlawn"
"6299","R_51uqXmr8GBbUs6N",0,"100000","bleachlawn"
"6300","R_3aOAQmG2MbYIK3f",0,"100000","bleachlawn"
"6301","R_7cCx8iUzuSpsZOT",0,"100000","bleachlawn"
"6302","R_7l6mC9Kk1U9zFS9",0,"100000","bleachlawn"
"6303","R_5akSws3mFqXQ3Wf",0,"100000","bleachlawn"
"6304","R_5ZRvuXPlwHsIIdH",0,"100000","bleachlawn"
"6305","R_3PFsFeV53dEUeje",0,"100000","bleachlawn"
"6306","R_3iZEhWQ1h3LWf7j",1,"100000","bleachlawn"
"6307","R_1tEknzpQ6Qyyqm0",0,"100000","bleachlawn"
"6308","R_1OqPMOXoB0uQJer",0,"100000","bleachlawn"
"6309","R_5RogzklD47As1uV",0,"100000","bleachlawn"
"6310","R_7XhzfFtNQuQCILQ",0,"100000","bleachlawn"
"6311","R_5cn7TUfppWSDV3X",0,"100000","bleachlawn"
"6312","R_72xVeCAlk3iH4CI",0,"100000","bleachlawn"
"6313","R_1d4i6BzFCKIQRPl",0,"100000","bleachlawn"
"6314","R_7zGTIvQdTHsU2Zd",0,"100000","bleachlawn"
"6315","R_7iUatMq3qoX0H5W",0,"100000","bleachlawn"
"6316","R_6vcBemRTO2aJc8f",0,"100000","bleachlawn"
"6317","R_5NDNrg7FDHyJbhj",0,"100000","bleachlawn"
"6318","R_3triPKyZzjMNf7X",1,"100000","bleachlawn"
"6319","R_7VgVkZqZDUyIUeZ",1,"100000","bleachlawn"
"6320","R_615SY5LRQlDRhJY",0,"100000","bleachlawn"
"6321","R_5NOrAsXun1PvJPU",0,"100000","bleachlawn"
"6322","R_3fjq7GzMVxzuoiA",0,"100000","bleachlawn"
"6323","R_7D2GfXQWMtybzgf",1,"100000","bleachlawn"
"6324","R_1GxAGZ8MmJgQaMD",1,"100000","bleachlawn"
"6325","R_5Ehkop1y3phcyaZ",0,"100000","bleachlawn"
"6326","R_1wLfKwE6V1XhMUY",0,"100000","bleachlawn"
"6327","R_5o7t3BrFIWbf7IB",0,"100000","bleachlawn"
"6328","R_3QQXGT9OyAscW8w",0,"100000","bleachlawn"
"6329","R_7zeUcQ8HQLjJiOx",0,"100000","bleachlawn"
"6330","R_7HAeQLccGrgcA3k",1,"100000","bleachlawn"
"6331","R_63n5a3jHESM5bfr",1,"100000","bleachlawn"
"6332","R_7UfkFMiZuxQ3vVU",0,"100000","bleachlawn"
"6333","R_7gk9oET1266fU65",0,"100000","bleachlawn"
"6334","R_5gNs0HS6pGU3C0u",0,"100000","bleachlawn"
"6335","R_1v6Nr0unXJ2yyme",0,"100000","bleachlawn"
"6336","R_5pmtzSZjKFyRLKg",0,"100000","bleachlawn"
"6337","R_5RdPmifJ3nvKler",0,"10000","bleachlawn"
"6338","R_7f6JXsKpwsfLDhC",0,"10000","bleachlawn"
"6339","R_5Hp16i3zHpEH1LT",1,"10000","bleachlawn"
"6340","R_1fSzyLCkBUG0Vbj",0,"10000","bleachlawn"
"6341","R_60BjwxQ1isortRE",0,"10000","bleachlawn"
"6342","R_6Lq9zFAs4jCL2ZH",0,"10000","bleachlawn"
"6343","R_3EZLtbk8yjxMIrI",0,"10000","bleachlawn"
"6344","R_3DuqpDxBnamDUPM",0,"10000","bleachlawn"
"6345","R_3R9rjKDUwSXJeVl",0,"10000","bleachlawn"
"6346","R_7h0f5zgwUSqYLWR",0,"10000","bleachlawn"
"6347","R_7LRNUkmMcu35ueA",0,"10000","bleachlawn"
"6348","R_6f2tggfYpKxISj1",0,"10000","bleachlawn"
"6349","R_6JJCjw2UI2ffkiG",0,"10000","bleachlawn"
"6350","R_6VF9jgGvIoETOMZ",0,"10000","bleachlawn"
"6351","R_1e3Q9N5RzKSduiJ",0,"10000","bleachlawn"
"6352","R_6oLvGItkZNgPC1Q",1,"10000","bleachlawn"
"6353","R_7fUxnJsTaghuorc",0,"10000","bleachlawn"
"6354","R_1LljRnrAevQTSDf",0,"10000","bleachlawn"
"6355","R_3fgdwcUC2PsS80h",0,"10000","bleachlawn"
"6356","R_5WuJIZRpW05YO3Z",0,"10000","bleachlawn"
"6357","R_1XNx2bVwBjQwqZP",0,"10000","bleachlawn"
"6358","R_7c2y9gxg4ZuTZKb",1,"10000","bleachlawn"
"6359","R_1WRJEjyq7ugmqw9",1,"10000","bleachlawn"
"6360","R_30P2LnfKRE1d7ch",0,"10000","bleachlawn"
"6361","R_5Bd1wDSJWunVopH",0,"10000","bleachlawn"
"6362","R_3DNxs5oNYHxrNpC",1,"10000","bleachlawn"
"6363","R_5p139da0MVHsD4Z",0,"10000","bleachlawn"
"6364","R_6CvmFHCgjbhnbx3",0,"10000","bleachlawn"
"6365","R_1qX9JlCuKxgH1YU",1,"10000","bleachlawn"
"6366","R_33wguO6j087IYFk",1,"10000","bleachlawn"
"6367","R_6Sv1k7n3EY3xJI6",0,"10000","bleachlawn"
"6368","R_19G9XvISWVTf6Br",0,"10000","bleachlawn"
"6369","R_16kBWQuaV8wUe5o",1,"10000","bleachlawn"
"6370","R_77lrzs37B64KdvJ",0,"10000","bleachlawn"
"6371","R_6C6CVPGFlZxr8oV",1,"10000","bleachlawn"
"6372","R_6QsbxSPrpRZfaDK",0,"10000","bleachlawn"
"6373","R_1CNP2mYKELE2LTt",0,"10000","bleachlawn"
"6374","R_1fOftTTHEeQUL8O",0,"10000","bleachlawn"
"6375","R_1Zl9LS1ROyWRavv",0,"10000","bleachlawn"
"6376","R_6YD3MHlVzj047zQ",0,"10000","bleachlawn"
"6377","R_3ls3MpEVuhqu9xG",0,"10000","bleachlawn"
"6378","R_1aKxLE1wW8MnC20",1,"10000","bleachlawn"
"6379","R_6Bsxa7jB6O0lhat",1,"10000","bleachlawn"
"6380","R_1JKgd4GeDyJdSFu",0,"10000","bleachlawn"
"6381","R_1xOfFazMVvcgSBj",0,"10000","bleachlawn"
"6382","R_6P5Ki0XsAjKB9uJ",0,"10000","bleachlawn"
"6383","R_51iutn4fVKapuT1",0,"10000","bleachlawn"
"6384","R_7AR1obNopJvb0hQ",0,"10000","bleachlawn"
"6385","R_3eB2zz9yssjPGjD",0,"10000","bleachlawn"
"6386","R_1foTUBk2vJjBXQf",0,"10000","bleachlawn"
"6387","R_7uy2P25ZxtLC1Zh",0,"10000","bleachlawn"
"6388","R_1se21ZwwxGB9DEJ",0,"10000","bleachlawn"
"6389","R_5oI6lLJFJivlh1D",0,"10000","bleachlawn"
"6390","R_5KATNLt2B8ralzj",0,"10000","bleachlawn"
"6391","R_11ZpJ1NEJNuhfm6",0,"10000","bleachlawn"
"6392","R_3tLoOkHbqM50mk1",1,"10000","bleachlawn"
"6393","R_61AtFrKpGZ5HUWZ",0,"10000","bleachlawn"
"6394","R_1e3JeQS3yEOsESy",0,"10000","bleachlawn"
"6395","R_5xT07bC61oO1Dvb",0,"10000","bleachlawn"
"6396","R_1Krn02XtwjN72TL",0,"10000","bleachlawn"
"6397","R_5P0EeFcYeIuDmmt",1,"10000","bleachlawn"
"6398","R_1PdlQxelfdGYAK2",1,"10000","bleachlawn"
"6399","R_16eDxW811m3VbZM",0,"10000","bleachlawn"
"6400","R_1yYqe4cBxZ47cpr",0,"10000","bleachlawn"
"6401","R_5ouuc6n8uCwGB4y",0,"10000","bleachlawn"
"6402","R_66mcL88y4HbYCLE",0,"10000","bleachlawn"
"6403","R_4J92WK4lDBc1KWQ",1,"10000","bleachlawn"
"6404","R_18AvcGTy8g5GuQn",0,"10000","bleachlawn"
"6405","R_5mwQE9gVNFJYGaE",1,"10000","bleachlawn"
"6406","R_67BeaTAKgLNLj5L",0,"10000","bleachlawn"
"6407","R_3sgn0qAw5TKtAtw",0,"10000","bleachlawn"
"6408","R_1Kg3xw7BfZ2WYM1",0,"10000","bleachlawn"
"6409","R_6Ei1CxojnW2e6sj",0,"10000","bleachlawn"
"6410","R_7HoRbkwWzuZIrUl",1,"10000","bleachlawn"
"6411","R_54cvjyhwfYdVIDn",1,"10000","bleachlawn"
"6412","R_3a9Vvch7ap1HvOo",0,"10000","bleachlawn"
"6413","R_1DXSSWbWjk9IRgb",0,"10000","bleachlawn"
"6414","R_76i1GiDWYW1bZIa",1,"10000","bleachlawn"
"6415","R_7Eb3l7vk7RIVyA9",1,"10000","bleachlawn"
"6416","R_7j11WHupxjlyRoZ",0,"10000","bleachlawn"
"6417","R_6qVEs35IZjrWchF",0,"10000","bleachlawn"
"6418","R_53uFXweaOctOQH7",1,"10000","bleachlawn"
"6419","R_3e5mi67V25V9jyV",0,"10000","bleachlawn"
"6420","R_67BtlgeG4xPnfxp",0,"10000","bleachlawn"
"6421","R_5CXXRX2VrDeebiF",0,"10000","bleachlawn"
"6422","R_6DomcBTN3Z4bC1z",0,"10000","bleachlawn"
"6423","R_7vexT78rtwVINGS",0,"10000","bleachlawn"
"6424","R_10S9gmEgPz5XJRn",0,"10000","bleachlawn"
"6425","R_1A2xTeY9CfXnqgx",0,"10000","bleachlawn"
"6426","R_1B2SIUEPCHsiDBn",1,"10000","bleachlawn"
"6427","R_5NwVDnrxIGNbfgr",1,"10000","bleachlawn"
"6428","R_3Pc8KMN4jxqiPFw",0,"10000","bleachlawn"
"6429","R_7MyEIxe92Tj0ekx",0,"10000","bleachlawn"
"6430","R_4xxtVZBdbvBvs9z",1,"10000","bleachlawn"
"6431","R_6M6wcKLgqNHdQso",0,"10000","bleachlawn"
"6432","R_6AesSerAQPGYyaJ",0,"10000","bleachlawn"
"6433","R_6G6Yv8m12dlADKN",1,"10000","bleachlawn"
"6434","R_7MhEveujIfnhkak",0,"10000","bleachlawn"
"6435","R_5GnokOz4d3Gz2Br",0,"10000","bleachlawn"
"6436","R_15SWBei8bCcYpbf",0,"10000","bleachlawn"
"6437","R_7QgBdUWj72saymS",1,"10000","bleachlawn"
"6438","R_5GcRDCTDgxetCHU",0,"10000","bleachlawn"
"6439","R_1eKWusLawIOfZTj",1,"10000","bleachlawn"
"6440","R_674luqY6eSalQr4",0,"10000","bleachlawn"
"6441","R_6MPTeiF2Pl1t0SB",0,"10000","bleachlawn"
"6442","R_3gbb7u0jpFabcid",0,"10000","bleachlawn"
"6443","R_1R0bIiGWnp2QGjv",1,"10000","bleachlawn"
"6444","R_3Di3d9K1bfbGd2h",0,"10000","bleachlawn"
"6445","R_1YzjqQQP2kYjvN4",0,"10000","bleachlawn"
"6446","R_1t2Le8dbGuUDPmj",0,"10000","bleachlawn"
"6447","R_1sEy4VhyuZUp7jP",0,"10000","bleachlawn"
"6448","R_34IbmnyWlZM00iX",0,"10000","bleachlawn"
"6449","R_6JLPVUCK0BykdgX",0,"10000","bleachlawn"
"6450","R_5HBvGRsP00qawuv",1,"10000","bleachlawn"
"6451","R_1ir0MofN0BfOmf6",0,"10000","bleachlawn"
"6452","R_6O2DJI8lqJLFeti",0,"10000","bleachlawn"
"6453","R_5p4gFpgTO8oKkyv",0,"10000","bleachlawn"
"6454","R_7fyGkjDWRWG6uiZ",0,"10000","bleachlawn"
"6455","R_3o75jLaW8FENSwq",0,"10000","bleachlawn"
"6456","R_5DAWa9TDDQWvH9m",0,"10000","bleachlawn"
"6457","R_78wcx8dK05iOn4Z",0,"10000","bleachlawn"
"6458","R_11hDuEJljoBled2",0,"10000","bleachlawn"
"6459","R_438TLIDKXpcpAuu",0,"10000","bleachlawn"
"6460","R_6rTx9wmO4OC1kJH",1,"10000","bleachlawn"
"6461","R_3BbqCLvkwWWvibv",0,"10000","bleachlawn"
"6462","R_3MQFo9L5Bge6DuN",0,"10000","bleachlawn"
"6463","R_3Ys6CRwGOs14iYc",0,"10000","bleachlawn"
"6464","R_3mW8p46YTwW9WQr",0,"10000","bleachlawn"
"6465","R_1aIZzLrLuubM8v4",0,"10000","bleachlawn"
"6466","R_7irmKKp5NolN9Vo",0,"10000","bleachlawn"
"6467","R_3tbv9DVV6IT5PlG",1,"10000","bleachlawn"
"6468","R_3BVLEyZqOOMpybh",0,"10000","bleachlawn"
"6469","R_2WNEbmL9ZcKhgYW",1,"10000","bleachlawn"
"6470","R_3BeOFjXlPfAz7vh",0,"10000","bleachlawn"
"6471","R_6uWNdftBtqFaWyO",1,"10000","bleachlawn"
"6472","R_17B66EbYHOXZ64F",0,"10000","bleachlawn"
"6473","R_6zkUHHOpDX2HtN3",0,"10000","bleachlawn"
"6474","R_5vZFoAIu2EZeCtR",0,"10000","bleachlawn"
"6475","R_6QGoWDMxNFBCX33",1,"10000","bleachlawn"
"6476","R_7Lj9llqoOZcSpvD",0,"10000","bleachlawn"
"6477","R_6O9CG2C0O207at1",0,"10000","bleachlawn"
"6478","R_18HZhAGmEU6nMWe",0,"10000","bleachlawn"
"6479","R_7BQitgo2iZsMloZ",0,"10000","bleachlawn"
"6480","R_6IAh7ytNcysof85",0,"10000","bleachlawn"
"6481","R_13CldxSsgpiJvlK",0,"10000","bleachlawn"
"6482","R_3nY2JncGLT4qYSJ",0,"10000","bleachlawn"
"6483","R_5z64ZlToOFtmZW1",0,"10000","bleachlawn"
"6484","R_5ClrzgBMKoNrDc4",0,"10000","bleachlawn"
"6485","R_196sHHURARBekZD",0,"10000","bleachlawn"
"6486","R_7S1dwFLlHa82EtO",0,"10000","bleachlawn"
"6487","R_3a5UkZKT5uiKyu5",1,"10000","bleachlawn"
"6488","R_7CZW3EATp3bE7i8",0,"10000","bleachlawn"
"6489","R_1sjFxu8heG3fTlo",0,"10000","bleachlawn"
"6490","R_6kJG08ibKlZ6jC1",0,"10000","bleachlawn"
"6491","R_7exbV4ivkXfnmO8",0,"10000","bleachlawn"
"6492","R_6nRlNv3mqDwK11f",0,"10000","bleachlawn"
"6493","R_7DU1KHRVjHMH0S7",0,"10000","bleachlawn"
"6494","R_5958J1gn3SIPONP",0,"10000","bleachlawn"
"6495","R_1gnpkyzxfJJQb3u",0,"10000","bleachlawn"
"6496","R_4GCdoKkmH0cHZUo",0,"10000","bleachlawn"
"6497","R_51uqXmr8GBbUs6N",0,"10000","bleachlawn"
"6498","R_3aOAQmG2MbYIK3f",0,"10000","bleachlawn"
"6499","R_7cCx8iUzuSpsZOT",0,"10000","bleachlawn"
"6500","R_7l6mC9Kk1U9zFS9",0,"10000","bleachlawn"
"6501","R_5akSws3mFqXQ3Wf",0,"10000","bleachlawn"
"6502","R_5ZRvuXPlwHsIIdH",1,"10000","bleachlawn"
"6503","R_3PFsFeV53dEUeje",0,"10000","bleachlawn"
"6504","R_3iZEhWQ1h3LWf7j",0,"10000","bleachlawn"
"6505","R_1tEknzpQ6Qyyqm0",0,"10000","bleachlawn"
"6506","R_1OqPMOXoB0uQJer",0,"10000","bleachlawn"
"6507","R_5RogzklD47As1uV",0,"10000","bleachlawn"
"6508","R_7XhzfFtNQuQCILQ",0,"10000","bleachlawn"
"6509","R_5cn7TUfppWSDV3X",1,"10000","bleachlawn"
"6510","R_72xVeCAlk3iH4CI",0,"10000","bleachlawn"
"6511","R_1d4i6BzFCKIQRPl",0,"10000","bleachlawn"
"6512","R_7zGTIvQdTHsU2Zd",0,"10000","bleachlawn"
"6513","R_7iUatMq3qoX0H5W",0,"10000","bleachlawn"
"6514","R_6vcBemRTO2aJc8f",0,"10000","bleachlawn"
"6515","R_5NDNrg7FDHyJbhj",0,"10000","bleachlawn"
"6516","R_3triPKyZzjMNf7X",1,"10000","bleachlawn"
"6517","R_7VgVkZqZDUyIUeZ",0,"10000","bleachlawn"
"6518","R_615SY5LRQlDRhJY",0,"10000","bleachlawn"
"6519","R_5NOrAsXun1PvJPU",0,"10000","bleachlawn"
"6520","R_3fjq7GzMVxzuoiA",0,"10000","bleachlawn"
"6521","R_7D2GfXQWMtybzgf",1,"10000","bleachlawn"
"6522","R_1GxAGZ8MmJgQaMD",0,"10000","bleachlawn"
"6523","R_5Ehkop1y3phcyaZ",0,"10000","bleachlawn"
"6524","R_1wLfKwE6V1XhMUY",0,"10000","bleachlawn"
"6525","R_5o7t3BrFIWbf7IB",0,"10000","bleachlawn"
"6526","R_3QQXGT9OyAscW8w",0,"10000","bleachlawn"
"6527","R_7zeUcQ8HQLjJiOx",0,"10000","bleachlawn"
"6528","R_7HAeQLccGrgcA3k",1,"10000","bleachlawn"
"6529","R_63n5a3jHESM5bfr",1,"10000","bleachlawn"
"6530","R_7UfkFMiZuxQ3vVU",0,"10000","bleachlawn"
"6531","R_7gk9oET1266fU65",0,"10000","bleachlawn"
"6532","R_5gNs0HS6pGU3C0u",0,"10000","bleachlawn"
"6533","R_1v6Nr0unXJ2yyme",0,"10000","bleachlawn"
"6534","R_5pmtzSZjKFyRLKg",1,"10000","bleachlawn"
"6535","R_5RdPmifJ3nvKler",0,"1000","bleachlawn"
"6536","R_7f6JXsKpwsfLDhC",0,"1000","bleachlawn"
"6537","R_5Hp16i3zHpEH1LT",0,"1000","bleachlawn"
"6538","R_1fSzyLCkBUG0Vbj",0,"1000","bleachlawn"
"6539","R_60BjwxQ1isortRE",0,"1000","bleachlawn"
"6540","R_6Lq9zFAs4jCL2ZH",1,"1000","bleachlawn"
"6541","R_3EZLtbk8yjxMIrI",0,"1000","bleachlawn"
"6542","R_3DuqpDxBnamDUPM",0,"1000","bleachlawn"
"6543","R_3R9rjKDUwSXJeVl",0,"1000","bleachlawn"
"6544","R_7h0f5zgwUSqYLWR",0,"1000","bleachlawn"
"6545","R_7LRNUkmMcu35ueA",0,"1000","bleachlawn"
"6546","R_6f2tggfYpKxISj1",0,"1000","bleachlawn"
"6547","R_6JJCjw2UI2ffkiG",0,"1000","bleachlawn"
"6548","R_6VF9jgGvIoETOMZ",0,"1000","bleachlawn"
"6549","R_1e3Q9N5RzKSduiJ",0,"1000","bleachlawn"
"6550","R_6oLvGItkZNgPC1Q",0,"1000","bleachlawn"
"6551","R_7fUxnJsTaghuorc",0,"1000","bleachlawn"
"6552","R_1LljRnrAevQTSDf",0,"1000","bleachlawn"
"6553","R_3fgdwcUC2PsS80h",0,"1000","bleachlawn"
"6554","R_5WuJIZRpW05YO3Z",0,"1000","bleachlawn"
"6555","R_1XNx2bVwBjQwqZP",0,"1000","bleachlawn"
"6556","R_7c2y9gxg4ZuTZKb",1,"1000","bleachlawn"
"6557","R_1WRJEjyq7ugmqw9",0,"1000","bleachlawn"
"6558","R_30P2LnfKRE1d7ch",0,"1000","bleachlawn"
"6559","R_5Bd1wDSJWunVopH",0,"1000","bleachlawn"
"6560","R_3DNxs5oNYHxrNpC",0,"1000","bleachlawn"
"6561","R_5p139da0MVHsD4Z",0,"1000","bleachlawn"
"6562","R_6CvmFHCgjbhnbx3",0,"1000","bleachlawn"
"6563","R_1qX9JlCuKxgH1YU",0,"1000","bleachlawn"
"6564","R_33wguO6j087IYFk",1,"1000","bleachlawn"
"6565","R_6Sv1k7n3EY3xJI6",0,"1000","bleachlawn"
"6566","R_19G9XvISWVTf6Br",0,"1000","bleachlawn"
"6567","R_16kBWQuaV8wUe5o",0,"1000","bleachlawn"
"6568","R_77lrzs37B64KdvJ",0,"1000","bleachlawn"
"6569","R_6C6CVPGFlZxr8oV",1,"1000","bleachlawn"
"6570","R_6QsbxSPrpRZfaDK",0,"1000","bleachlawn"
"6571","R_1CNP2mYKELE2LTt",0,"1000","bleachlawn"
"6572","R_1fOftTTHEeQUL8O",0,"1000","bleachlawn"
"6573","R_1Zl9LS1ROyWRavv",0,"1000","bleachlawn"
"6574","R_6YD3MHlVzj047zQ",0,"1000","bleachlawn"
